id,path,question,a,b,c,d,answer
train_5136.jpg,train/train_5136.jpg,이 음료 컵에 적힌 문구는 무엇인가요?,Hello 옥춘 & 코비,Welcome to 옥춘 & 코비,Goodbye 옥춘 & 코비,Thank you 옥춘 & 코비,a
train_5137.jpg,train/train_5137.jpg,이 기계에 적힌 모델명은 무엇인가요?,SJ-303,SJ-101,SJ-404,SJ-202,b
train_5138.jpg,train/train_5138.jpg,이 상자에 적힌 제품 이름은 무엇인가요?,Mac,Apple Watch,iPad,iPhone,a
train_5139.jpg,train/train_5139.jpg,이 간판에서 소개하는 '우베 베리치즈설빙'의 특징으로 올바른 것은 무엇인가요?,기분 좋은 보랏빛 달콤함,강한 민트 향,짠맛 강조,매운맛 가미,a
train_5140.jpg,train/train_5140.jpg,"GS25 스무디 메뉴 중에서 3,000원짜리 딸기와 블루베리가 들어간 스무디는 무엇인가요?",망고 바나나,딸기 바나나,"그린 (케일, 망고, 바나나)",딸기 블루베리 망고,d
train_5141.jpg,train/train_5141.jpg,사진 속 노란색 간판에 적힌 전화번호는 무엇인가요?,053-427-5555,1599-3506,1599-3516,1522-6133,b
train_5142.jpg,train/train_5142.jpg,사진 속 머그컵에 적힌 문구는 무엇인가요?,SAMSUNG SW AI ACADEMY FOR ADULT,SAMSUNG SW ACADEMY FOR YOUTH,SAMSUNG SW AI ACADEMY FOR YOUTH,SAMSUNG AI ACADEMY FOR YOUTH,c
train_5143.jpg,train/train_5143.jpg,"이 이미지에 따르면, 할인 금액이 4,690원인 상품의 결제 가격은 얼마인가요?","9,490","6,090","14,310","22,910",c
train_5144.jpg,train/train_5144.jpg,이미지 속 글귀에서 소년이 두더지에게 물은 질문은 무엇인가요?,넌 성공이 뭐라고 생각하니?,넌 사랑이 뭐라고 생각하니?,넌 행복이 뭐라고 생각하니?,넌 꿈이 뭐라고 생각하니?,a
train_5147.jpg,train/train_5147.jpg,이 건물에 위치한 성형외과 의원의 이름은 무엇인가요?,리앤웰내과의원,새명성형외과의원,리앤웰성형외과의원,수안성형외과의원,c
train_5148.jpg,train/train_5148.jpg,이미지 속에서 '잠금장치' 고리형 제품은 몇 개가 들어 있나요?,4개,2개,1개,3개,b
train_5149.jpg,train/train_5149.jpg,다음 중 이미지에 보이는 노래주점 상호명은 무엇인가요?,한식당,커피하우스,샤갈 노래주점,브레드원,c
train_5150.jpg,train/train_5150.jpg,이 이미지에 보이는 '신선 먹거리' 코너에서 판매하는 돼지고기 양념 불고기의 원산지는 어디인가요?,제주돼지,국내산 돼지,수입 돼지,산더미 돼지,a
train_5151.jpg,train/train_5151.jpg,벽과 우체통에 적혀 있는 상호명이 무엇인가요?,청춘커피,주책공사,도서관,행복카페,b
train_5153.jpg,train/train_5153.jpg,사진 속 전자레인지 옆에 놓여 있는 빨간색 포장지 안에는 무엇이 들어있나요?,젓가락,빨대,포크,숟가락,a
train_5154.jpg,train/train_5154.jpg,2026 대한민국 목재산업 박람회가 열리는 장소는 어디인가요?,킨텍스 제1전시장,서울 SK 올림픽 핸드볼 경기장,코엑스 전시장,DCC 제2전시장 1·2홀,d
train_5155.jpg,train/train_5155.jpg,사진 속 간판에 적힌 주된 업종은 무엇인가요?,부동산,병원,서점,카페,a
train_5156.jpg,train/train_5156.jpg,이 가게 '삼양정육점'에서 전문적으로 취급하는 고기는 무엇인가요?,채식 전문점,한우·한돈 전문점,닭고기 전문점,해산물 전문점,b
train_5157.jpg,train/train_5157.jpg,이 책의 제목은 무엇인가요?,쉽게 배우는 프로그래밍,데이터베이스 완전 정복,SQL 전문가 가이드,오라클로 배우는 SQL 입문,d
train_5158.jpg,train/train_5158.jpg,'하루 계획 노트'에 적힌 오늘 할 일 중 첫 번째 항목은 무엇인가요?,보고서 초안 작성,데이터 정리,회의 준비,이메일 답장,a
train_5159.jpg,train/train_5159.jpg,사진 속 노란색 가방에 적혀 있는 문구는 무엇인가요?,PREMIUM CHOCOLATE SELECTION,THE FINEST TEAS OF THE WORLD,WORLD'S BEST COFFEE BEANS,ORGANIC FRUITS MARKET,b
train_5160.jpg,train/train_5160.jpg,이 과자 봉지에 적힌 맛은 무엇인가요?,초코-바나나,바닐라-체리,딸기-블루베리스소다,사과-포도,c
train_5161.jpg,train/train_5161.jpg,"홀랄라치킨 점심특선 메뉴 중 11,000원인 것은 무엇인가요?",핫바베큐치킨,수제왕새우까스,감칠맛 돈까스,오이시카츠,a
train_5162.jpg,train/train_5162.jpg,이 사진 속 소화기 사용방법에서 2번째 단계는 무엇인가요?,119에 신고한다,안전핀을 뽑는다,손잡이를 꼭 쥔다,호스를 불 쪽으로 향한다,d
train_5163.jpg,train/train_5163.jpg,이 간판에 적힌 한글 문구는 무엇인가요?,인천광역시 송도 스타필드,경기도 다낭시 스타필드,서울특별시 강남구 스타필드,부산광역시 해운대 스타필드,b
train_5164.jpg,train/train_5164.jpg,다음 중 이미지에 적힌 메뉴와 가격이 올바르게 짝지어진 것은 무엇인가요?,"한입꿀떡 - 3,400원","초당옥수수볼 - 3,900원","맘모스샌드 - 1,900원","맘모스샌드 - 3,900원",d
train_5165.jpg,train/train_5165.jpg,사진 속 건물에 적힌 'Buildup Fitness'의 전화번호는 무엇인가요?,02-464-3999,02-1234-5678,02-3409-2799,02-9876-5432,c
train_5166.jpg,train/train_5166.jpg,초록색 재활용품 쓰레기통에 버릴 수 없는 것은 무엇인가요?,플라스틱류,병류,캔류,가정쓰레기,d
train_5167.jpg,train/train_5167.jpg,이 식당 간판에 적힌 내용으로 맞는 것은 무엇인가요?,한식 단체 예약 환영,중국요리 단체 예약 환영,중국요리 개인 예약 환영,일본요리 단체 예약 환영,b
train_5168.jpg,train/train_5168.jpg,왼쪽 책 표지에 적힌 책 제목은 무엇인가요?,HERMANN HESSE SUHRKAMP,DAS GLASPERLENSPIEL SUHRKAMP,HERMANN HESSE DAS GLASPERLENSPIEL,HERMANN HESSE STUFEN,d
train_5169.jpg,train/train_5169.jpg,사진의 건물에 붙어 있는 현수막에 적힌 내용은 무엇인가요?,인동로데오상가 골목형상점가 지정,인동동 주민센터 개소 기념,한가위 맞이 행사 안내,지역 축제 안내,a
train_5170.jpg,train/train_5170.jpg,이 지하철 출구 안내판에 적힌 출구 번호는 무엇인가요?,12 출구,5 출구,10 출구,8 출구,d
train_5172.jpg,train/train_5172.jpg,노랑세트에 포함된 참쌀 꽈배기는 몇 개입니까?,6개,10개,5개,3개,c
train_5174.jpg,train/train_5174.jpg,사진 속 문구 'PUSH 미세요'는 문을 어떻게 열어야 한다고 안내하고 있나요?,문을 당겨서 열어야 한다,문을 밀어서 열어야 한다,문을 눌러서 열어야 한다,문을 돌려서 열어야 한다,b
train_5175.jpg,train/train_5175.jpg,이 건물에 있는 부동산 중개업소 '굿모닝'의 전화번호는 무엇인가요?,010-1234-5678,637-8944,042-123-4567,123-4567,b
train_5176.jpg,train/train_5176.jpg,이 사진의 바닥에 적힌 글자는 무엇을 의미하나요?,자전거 전용 도로,보행자 전용 구역,주차 금지,어린이 보호 구역,c
train_5177.jpg,train/train_5177.jpg,사진에 보이는 책 더미에 붙어 있는 라벨에 적힌 내용은 무엇인가요?,웹 프로그래밍,C언어,파이썬,자바,b
train_5178.jpg,train/train_5178.jpg,"이 안내문에 따르면, 교통비 지급을 위해 무엇을 해야 하나요?",현금 수령,전화 문의,Google 설문 진행,직접 방문,c
train_5179.jpg,train/train_5179.jpg,셀프소다존에서 음료를 이용할 때 주의해야 할 점은 무엇인가요?,탄산 또는 시럽이 없어질 때까지 음료를 따라야 한다.,선반에 잔을 파손할 우려가 있다.,얼음 디스펜서 사용법을 무시해도 된다.,선반에 음료를 따라야 한다.,b
train_5180.jpg,train/train_5180.jpg,소병희의 글에서 '만세'를 부르는 이유로 가장 적절한 것은 무엇인가요?,만세를 부르는 것이 전통이기 때문에,기회를 놓치지 않기 위해,독립 정신을 깨우기 위해,독립이 바로 이루어지기 때문에,c
train_5181.jpg,train/train_5181.jpg,사진 속 간판 중 '광인당'에서 제공하는 서비스는 무엇인가요?,특수고무인 명판 도장,음식 배달,커피 판매,컴퓨터 수리,a
train_5182.jpg,train/train_5182.jpg,이 사진에 보이는 '뽕족 EXPRESS' 간판에 적힌 전화번호는 무엇인가요?,1566-4482,664-7980,558-9279,1234-5678,a
train_5183.jpg,train/train_5183.jpg,사진 속 가게 간판에 적힌 가게 이름은 무엇인가요?,SUNRISE BAKERY,NEWFIVE CLUB,OLDTOWN CAFE,BLUE OCEAN BAR,b
train_5184.jpg,train/train_5184.jpg,이 지하철 승강장 문에 적힌 '발빠짐 주의!' 문구가 의미하는 것은 무엇인가요?,무리한 승차는 안전사고를 유발할 수 있다는 경고입니다.,문이 닫힐 때 손을 조심하라는 경고입니다.,열차와 승강장 사이가 넓으니 조심하라는 경고입니다.,승강장에 미끄러운 물이 있으니 조심하라는 경고입니다.,c
train_5185.jpg,train/train_5185.jpg,테이블 위에 놓인 음료수 중에서 'PEPSI'라고 적힌 제품은 어떤 모양인가요?,캔,유리 병,플라스틱 병,종이팩,c
train_5188.jpg,train/train_5188.jpg,이미지 속 소화전 사용 방법 중 세 번째 단계는 무엇인가요?,밸브열기,밸브닫기,불 끄기,호스 빼내기,c
train_5189.jpg,train/train_5189.jpg,이 버스정류장 표지판에서 'N109'는 무엇을 의미하나요?,셔틀 버스 번호,급행 버스 번호,야간 버스 번호,일반 버스 번호,c
train_5190.jpg,train/train_5190.jpg,이 사진에 보이는 즉석밥의 상품명은 무엇인가요?,햇반 언제나 맛있는 집밥,햇반 즉석밥,햇반 집밥,햇반 맛있는 밥,a
train_5192.jpg,train/train_5192.jpg,흰색 책 표지에 적힌 책 제목은 무엇인가요?,너무나 많은,블루도어 북스,노베첸토,알레산드로 바리코,c
train_5193.jpg,train/train_5193.jpg,본앤미의원에서 치료하는 통증의 종류로 맞는 것은 무엇인가요?,손목터널증후군,목·허리통증,무릎 통증,두통·복통,b
train_5194.jpg,train/train_5194.jpg,사진 속 건물 옥상에 크게 보이는 일본어 문구는 무엇인가요?,マルハン,一番搾り,NIKKA,くちねこ,b
train_5196.jpg,train/train_5196.jpg,운명 상담소 간판에 적힌 예약 및 문의 전화번호는 무엇인가요?,031-287-3001,010-287-3001,010-3802-0531,063-287-3001,c
train_5197.jpg,train/train_5197.jpg,왼쪽 위 자판기에서 판매하는 상품의 이름은 무엇인가요?,초코미니 인형키링,플라워 에코백,캣타워 마그넷,매직 보자기,c
train_5198.jpg,train/train_5198.jpg,이 건물 3층에 위치한 센터의 이름은 무엇인가요?,제이노래짱 단란주점,요양보호사교육원 제이노래짱,굿모닝복지센터 단란주점,굿모닝복지센터 요양보호사교육원,d
train_5199.jpg,train/train_5199.jpg,벽에 적힌 문구는 무엇인가요?,HAVE A NICE DAY,WELCOME TO OUR CAFE,ENJOY YOUR COFFEE AND ENJOY YOURSELF,COFFEE IS LIFE,c
train_5200.jpg,train/train_5200.jpg,이 사진에서 볼 수 있는 편의점의 이름은 무엇인가요?,GS25,7-Eleven,CU,FamilyMart,d
train_5201.jpg,train/train_5201.jpg,사진에서 메로나맛우유의 가격은 얼마인가요?,"\1,800","\2,000","\1,500","\2,500",a
train_5202.jpg,train/train_5202.jpg,이 식당에서 파인애플과 오리방석은 어떻게 해야 하나요?,주문할 때 요청해요,무료로 제공되지 않아요,셀프로 직접 가져가야 해요,직원이 가져다 줘요,c
train_5205.jpg,train/train_5205.jpg,이 이미지에 보이는 중앙 대형 전광판에서 붉은 글씨로 쓰여진 브랜드 이름은 무엇인가요?,Promise,CHINTAI,MBP,Glico,d
train_5206.jpg,train/train_5206.jpg,이미지 속 젤라또 메뉴판에 적힌 '위드달걀 Gelato' 가격은 얼마인가요?,6.5,3.5,4.5,5.5,d
train_5207.jpg,train/train_5207.jpg,이 식당에서 식권은 얼마에 판매되고 있나요?,"7,000원","10,000원","12,000원","5,000원",a
train_5208.jpg,train/train_5208.jpg,이 사진 속 종이에 적혀 있는 문구는 무엇인가요?,창문 닫기,문 열지 마세요,문 열기,문 꼭,d
train_5209.jpg,train/train_5209.jpg,사진 속 트롤리 키스 미니(Trolli Kiss minis) 젤리 봉지당 중량은 얼마인가요?,100g,110g,103g,105g,a
train_5210.jpg,train/train_5210.jpg,이 행사 포스터에 적힌 '트릭컬 리바이브 명랑 운동회'의 개최 기간은 언제인가요?,2026년 4월 3일(금) ~ 4월 5일(일),2024년 10월 1일(금) ~ 10월 3일(일),2025년 9월 26일(금) ~ 9월 28일(일),2023년 9월 26일(금) ~ 9월 28일(일),c
train_5211.jpg,train/train_5211.jpg,이 사진 속 비상용 장비함에 적힌 글씨는 무엇인가요?,소화기,방수기구함,소화전,비상콘센트,b
train_5213.jpg,train/train_5213.jpg,이 표지판에서 금지하고 있는 행위는 무엇인가요?,차량 주차 금지,흡연 금지,사진 촬영 금지,무단투기 금지,d
train_5214.jpg,train/train_5214.jpg,이 건물에 있는 한식 뷔페 식당의 이름은 무엇인가요?,한식 다담 뷔페,한식 뷔페 다담,다담 한식 뷔페,다담 한식 식당,c
train_5216.jpg,train/train_5216.jpg,이 제품의 가격은 얼마인가요?,580円,780円,680円,880円,c
train_5218.jpg,train/train_5218.jpg,이 계단 벽에 붙어 있는 노란색 경고 표지판에 적힌 문구는 무엇인가요?,계단 주의,화재 발생시 대피,손잡이 잡기,출입 금지,a
train_5219.jpg,train/train_5219.jpg,이 제품의 6본입 한 박스 가격은 얼마인가요?,"150,000원","135,000원","120,000원","142,900원",d
train_5223.jpg,train/train_5223.jpg,사진 속 종이박스에 적힌 문구 중 '팍팍 뿌려 안할거면 꺼져' 옆에 적힌 가격은 얼마인가요?,"12,000","13,000","7,000","10,000",a
train_5224.jpg,train/train_5224.jpg,오뚜기 오늘밥상 제품 중 닭볶음탕 양념에 들어간 주요 맛내기 재료는 무엇인가요?,고추장과 간장,고춧가루와 마늘,고춧가루와 설탕,간장과 마늘,b
train_5225.jpg,train/train_5225.jpg,평화이발관에서 아이롱파마의 가격은 얼마인가요?,200원,"2,200원","2,000원",180원,b
train_5227.jpg,train/train_5227.jpg,이 슬라이드에서 설명하는 그래프의 제목은 무엇인가요?,Influence accumulation,Controlled Fusion Strategy,Temporal decay timeline,Interaction query,c
train_5228.jpg,train/train_5228.jpg,이 안내문에 따르면 리뷰 작성 시 어떤 메뉴를 포함해야 하나요?,"피자, 햄버거, 치킨, 감자튀김","물냉면, 비빔냉면, 튀김만두, 돈까스, 만두국","김치찌개, 된장찌개, 불고기, 삼겹살","라면, 떡볶이, 순대, 오뎅",b
train_5230.jpg,train/train_5230.jpg,사진 속 킨더 초콜릿 상자에 적힌 무게는 얼마인가요?,200g,100g,50g,150g,b
train_5231.jpg,train/train_5231.jpg,랭커 PC방 사장이 미성년자 흡연자에게 경고한 내용 중 올바른 것은 무엇인가요?,담배를 다 부숴버리고 학교든 집이든 찾아간다.,미성년자에게는 흡연을 허용하지 않는다.,담배를 피우면 담배값을 두 배로 내야 한다.,담배를 피우면 즉시 퇴장 조치한다.,a
train_5232.jpg,train/train_5232.jpg,이 가게에서 판매하는 음식 중 하나가 무엇인가요?,비빔밥,불고기,탄탄멘,김치찌개,c
train_5233.jpg,train/train_5233.jpg,'Seoul Meetup' 행사에 관심 있는 대상이 아닌 것은 무엇인가요?,실리콘밸리 트렌드 끝단의 상황이 궁금하신 분,"개발자, 비개발자, 기술 업계, 비기술 업계 모두 환영합니다",음악 공연에 관심 있는 분,AI 너머의 세상이 궁금하신 분,c
train_5234.jpg,train/train_5234.jpg,이 사진에 보이는 음식 중 치즈가 많이 올라간 음식은 무엇인가요?,김치전,파전,해물파전,치즈전,a
train_5235.jpg,train/train_5235.jpg,이 이미지에 보이는 손 선풍기 손잡이에 적힌 글자는 무엇인가요?,Samsung,Let's Grow,AI Academy,SSAFY,d
train_5237.jpg,train/train_5237.jpg,이 축구 경기장 입구에 적힌 글자는 무엇인가요?,LIVERPOOL FOOTBALL CLUB,ARSENAL FOOTBALL CLUB,MANCHESTER UNITED,CHELSEA FOOTBALL CLUB,d
train_5238.jpg,train/train_5238.jpg,이 장소에서 긴급상황 발생 시 신고할 번호는 무엇인가요?,110,119,112,114,c
train_5239.jpg,train/train_5239.jpg,사진 속 간판에 적힌 전화번호는 무엇인가요?,010-1234-5678,02-987-6543,010-1111-2222,010-8257-8366,d
train_5242.jpg,train/train_5242.jpg,책 등에 붙어 있는 도서관 분류번호 중 '300'번대는 어떤 주제를 다루는 책인가요?,사회과학,역사,자연과학,문학,a
train_5243.jpg,train/train_5243.jpg,도시락을 먹으려면 고객이 해야 할 행동은 무엇인가요?,자리에서 기다려야 한다,직접 도시락을 가져가야 한다,직원을 불러야 한다,도시락을 반납해야 한다,c
train_5244.jpg,train/train_5244.jpg,이 사진에 보이는 편의점 상호명은 무엇인가요?,CU,이마트24,7-ELEVEN,GS25,c
train_5245.jpg,train/train_5245.jpg,이 가게의 이름은 무엇인가요?,LYDIAa,LYDIA,LYDA,LYDiA,d
train_5246.jpg,train/train_5246.jpg,사진 속 상자에 적힌 '에탄올 83%'의 설명으로 옳은 것은 무엇인가요?,자동차 연료로 사용된다,피부 보습에 좋은 화장품이다,음식 조리에 사용되는 에탄올이다,일상생활 속 간편하고 빠르게 소독효과가 있다,d
train_5247.jpg,train/train_5247.jpg,포스트잇에 적힌 우편배송 비용은 얼마인가요?,"6,500원","6,000원","5,500원","5,000원",c
train_5249.jpg,train/train_5249.jpg,사진 속 문서의 제목으로 올바른 것은 무엇인가요?,[실습 3] 효과적인 팀워크를 위한 전략,[실습 4] 갈등 해결 및 중재 기술,[실습 1] 업무 효율성 향상 방법,[실습 2] 너와 나의 소통방법을 이해하기,d
train_5251.jpg,train/train_5251.jpg,이 포스터에서 GANADI 팝업 스토어가 열리는 날짜는 언제인가요?,2024년 12월 1일부터 14일까지,2024년 11월 14일부터 29일까지,2023년 12월 14일부터 29일까지,2024년 12월 14일부터 29일까지,d
train_5254.jpg,train/train_5254.jpg,이 과자의 맛은 무엇입니까?,커피 맛,초콜릿 맛,바나나 맛,딸기 맛,a
train_5256.jpg,train/train_5256.jpg,이 건물에 입점해 있는 가게 중 '그기에 반하다'는 어떤 종류의 가게인가요?,PT 운동센터,노래방,김치삼겹살 전문점,멀티짐 복싱,c
train_5257.jpg,train/train_5257.jpg,이 비석에 적힌 '사업명'은 무엇인가요?,삼성멀티캠퍼스,1997년 9월 30일,여산동 718-5,삼우설계,a
train_5259.jpg,train/train_5259.jpg,이 건물의 간판에 적힌 병원 이름은 무엇인가요?,CHA 의과학대학교 강남차병원,서울 중앙 병원,CHA 의과학대학교 서울병원,강남 서울 대학교 병원,a
train_5260.jpg,train/train_5260.jpg,이 사진 속 빨간색 팔각형 표지판에 적힌 글자는 무엇인가요?,주의 CAUTION,출발 GO,정지 STOP,천천히 SLOW,c
train_5261.jpg,train/train_5261.jpg,"이 식빵 패키지에 적힌 내용 중, 포함된 우유 함량은 얼마인가요?",32%,3.79%,7.9%,0.32%,b
train_5264.jpg,train/train_5264.jpg,이 운동 기구의 이름은 무엇입니까?,에어서핑,에어로빅,에어로바이크,서핑보드,a
train_5266.jpg,train/train_5266.jpg,안랩 방문객은 안내를 받기 위해 어느 층 안내 데스크로 가야 하나요?,1층,B1층,B2~B4층,2층,d
train_5267.jpg,train/train_5267.jpg,이 종이컵 쌓기에서 가장 위에 적힌 글자는 무엇인가요?,줌,해,활,게,a
train_5268.jpg,train/train_5268.jpg,이 건물의 이름은 무엇인가요?,별빛 하우스,은하수 타워,해돋이 아파트,달빛 빌라,a
train_5269.jpg,train/train_5269.jpg,이 사진에 보이는 간판에 적힌 단어는 무엇인가요?,성동1동미력정원,성동2동미력공원,성동2동미력정원,성동3동미력정원,c
train_5270.jpg,train/train_5270.jpg,사진에 보이는 병원 간판 명칭은 무엇인가요?,문왁싱,스마트올치과의원,다비치안경,연세W산부인과,d
train_5271.jpg,train/train_5271.jpg,건물 외벽에 붙어 있는 간판에 적힌 내용 중 올바른 것은 무엇인가요?,태광 학원 수강 신청,태광 카페 메뉴 안내,태광 병원 진료 안내,태광 공인중개사 원·투룸 임대·매매,d
train_5273.jpg,train/train_5273.jpg,이 도로 표지판에서 '대덕 연구 개발 특구'로 가려면 어느 도로로 가야 합니까?,중앙대로,대덕대로,유성대로,한밭대로,b
train_5274.jpg,train/train_5274.jpg,이 책의 제목은 무엇인가요?,데이터 과학과 인공지능,금융 투자 전략 입문,금융 데이터 분석을 위한 파이썬 판다스,파이썬과 머신러닝 기초,c
train_5275.jpg,train/train_5275.jpg,이 간판에서 근로자 국비 지원 대상에 포함되지 않는 직업은 무엇인가요?,병원코디네이터,간호조무사,피부미용사,노래방 운영자,d
train_5276.jpg,train/train_5276.jpg,사진 속 첫 번째 가게 이름은 무엇인가요?,광어 우럭 모임회,아락,더벤티,커피하우스,b
train_5277.jpg,train/train_5277.jpg,사진 속 '음주 측정기' 포장지에 적힌 문구 중 올바른 것은 무엇인가요?,복잡한 사용,간편한 휴대,부정확한 측정,어려운 조작,b
train_5279.jpg,train/train_5279.jpg,사진 속 가게 중 '해요떡공방'에서 판매하는 떡 종류가 아닌 것은 무엇인가요?,단팥떡,찰떡,호떡,인절미,c
train_5280.jpg,train/train_5280.jpg,사진 속 파란색 현수막에 적힌 서비스는 무엇인가요?,빠른 음식 배달 서비스,무료 전국 배송 서비스,당일배송 고속버스 택배,해외배송 특급 택배,c
train_5282.jpg,train/train_5282.jpg,이 사진 속에 있는 노란색 포장지에 적힌 문구는 무엇인가요?,청사초롱 미니사탕,청사초롱 미니봉봉,청사초롱 미니캔디,청사초롱 미니젤리,c
train_5283.jpg,train/train_5283.jpg,'화목한 우리집' 간판에 적힌 전문점 종류는 무엇인가요?,치킨전문점,분식전문점,즉석떡볶이전문점,피자전문점,c
train_5284.jpg,train/train_5284.jpg,사진 속 과자 봉지에 적힌 맛은 무엇인가요?,매콤한 맛,달콤한 맛,신맛,짠맛,a
train_5286.jpg,train/train_5286.jpg,이 식당 '자매 감자탕'의 전화번호는 무엇인가요?,582-0010,582-1010,582-1001,582-0110,a
train_5287.jpg,train/train_5287.jpg,이 가게의 영업 시작 시간은 언제인가요?,AM 11:00,PM 12:00,PM 6:00,AM 9:00,a
train_5288.jpg,train/train_5288.jpg,이 사진 속에서 '정형외과'가 위치한 층은 몇 층인가요?,6층,5층,8층,7층,d
train_5291.jpg,train/train_5291.jpg,할머니 떡볶이 가게에서 떡볶이의 가격은 얼마인가요?,"7,000원","6,000원","5,000원","3,000원",c
train_5292.jpg,train/train_5292.jpg,이 표지판에 적혀 있는 고도는 몇 미터입니까?,1500 Mtrs,2000 Mtrs,3000 Mtrs,2505 Mtrs,d
train_5293.jpg,train/train_5293.jpg,왼쪽 영수증에서 주문한 상품 중 '임로 순두부찌개'의 가격은 얼마인가요?,"11,000원","5,000원","3,000원","10,000원",c
train_5294.jpg,train/train_5294.jpg,벽에 붙어 있는 검은색 안내판에 적힌 'SSAFY'의 의미는 무엇인가요?,Super Software Academy For Young,Samsung Science Academy For Young,Samsung Software Academy For Youth,Smart Software Academy For Youth,c
train_5297.jpg,train/train_5297.jpg,다음 중 이미지에 있는 지하철 노선도에 포함된 역명이 아닌 것은 무엇인가요?,막걸리 역,Beer Station,서울역,청주 역,c
train_5298.jpg,train/train_5298.jpg,매장 내에서 어떤 물품을 사용하면 200원 할인을 받을 수 있나요?,일회용 컵,종이빨대,플라스틱 접시,텀블러,d
train_5299.jpg,train/train_5299.jpg,이 책의 제목은 무엇인가요?,자바스크립트 기초부터,리액트 개정판,한 입 크기로 잘라 먹는,Programming Insight,b
train_5300.jpg,train/train_5300.jpg,이 주차장 건물에 입점해 있는 매장이 아닌 것은 무엇인가요?,CU,No Brand Burger,BLACKYAK,롯데리아,d
train_5301.jpg,train/train_5301.jpg,마우스 패드에 적힌 문구 중 올바른 문장은 무엇인가요?,Let's Grow Together!,Samsung SW·AI Academy For Youth,Samsung AI Academy for Older Adults,AI로 어느 나무의 미래,b
train_5302.jpg,train/train_5302.jpg,사진 속 샌드위치에는 몇 칼로리가 적혀 있나요?,500 kcal,300 kcal,600 kcal,461 kcal,d
train_5303.jpg,train/train_5303.jpg,"위 이미지에 보이는 간판 중 경북산업직업전문학교, 영진직업전문학교, 영진건설기술교육원은 어떤 건물에 위치해 있나요?",지하 1층,높은 빌딩 꼭대기,도로변 가로등 기둥,1층 상가,b
train_5304.jpg,train/train_5304.jpg,이 건물의 이름은 무엇인가요?,발왕산역,설악산역,한라산역,지리산역,a
train_5305.jpg,train/train_5305.jpg,이 사진에서 쥐 모양 인형이 앉아 있는 상자에 적힌 문구 중 맞는 것은 무엇인가요?,전국 어디서나 1588-1301,마음까지 전하는 우체국 소포,KOREA DELIVERY,EMS 우체국 국제특송,b
train_5307.jpg,train/train_5307.jpg,엠지씨네 여름밤 메뉴 중 복숭아 향을 가진 음료의 이름은 무엇인가요?,복숭아 향을 오싹 스무디,말차 빙수 파르페,망고 망고 스무디,자몽 톡톡 스무디,a
train_5309.jpg,train/train_5309.jpg,이 표지판에 적힌 'のりかえ'는 무슨 뜻인가요?,안내소,환승,매표소,출구,b
train_5311.jpg,train/train_5311.jpg,이 건물 5층에 위치한 치과 이름은 무엇인가요?,이지웰그린치과,이지웰치과,이지웰블루치과,이지웰레드치과,c
train_5312.jpg,train/train_5312.jpg,이 건물에 입주해 있는 헬스장 이름은 무엇인가요?,웰라인 휘트니스,추 한의원,도마 강정,강주오 법률사무소,a
train_5313.jpg,train/train_5313.jpg,이 빨래방의 운영 시간은 어떻게 되어 있나요?,오전 9시부터 오후 9시까지 운영한다,24시간 운영한다,오전 6시부터 오후 10시까지 운영한다,주말만 운영한다,b
train_5315.jpg,train/train_5315.jpg,이 주유소에서 고급 휘발유의 가격은 얼마인가요?,1729,1859,2009,1500,c
train_5316.jpg,train/train_5316.jpg,이 음료 컵에 적힌 문구는 무엇인가요?,행운이 오는 부적,맛있는 커피,건강을 위한 차,행복을 주는 음료,a
train_5317.jpg,train/train_5317.jpg,왼쪽 책 표지에 적힌 내용 중 TV 애니메이션 방영 예정 연도는 언제인가요?,2024년,2023년,2026년,2025년,d
train_5319.jpg,train/train_5319.jpg,이 음식에 꽂혀 있는 깃발에 적힌 문구는 무엇인가요?,한국산 돼지고기 인증,대한민국 양계장 출생인증,친환경 야채 사용,국내산 한우 인증,b
train_5320.jpg,train/train_5320.jpg,이 간판에 적힌 가게 이름은 무엇인가요?,강원 365 닭강정,배니닭강정,금성닭강정,정보통 닭강정,b
train_5321.jpg,train/train_5321.jpg,"이 표지판에 따르면, 무엇이 금지되어 있나요?",좌회전 금지,유턴 금지,직진 금지,우회전 금지,d
train_5323.jpg,train/train_5323.jpg,파란색 캔에 그려진 캐릭터는 무엇인가요?,산리오의 폼폼푸린,포켓몬스터의 피카츄,포켓몬스터의 고라파덕,포켓몬스터의 야도란,c
train_5324.jpg,train/train_5324.jpg,비상시 행동요령에서 안내된 긴급전화번호는 무엇인가요?,031-320-8977/8958,031-320-8958/8971,031-320-8958/8977,031-320-8971/8958,b
train_5325.jpg,train/train_5325.jpg,이 제품들의 공통적인 특징으로 올바른 것은 무엇인가요?,저칼로리 두부면과 발효 유제품이다,고열량 밀가루 면과 낫또 제품이다,저칼로리 두부면과 낫또 제품이다,고칼로리 밀가루 면과 발효 유제품이다,c
train_5326.jpg,train/train_5326.jpg,사진 속 교재 이름은 무엇인가요?,DIGITAL WORLD,DIGITAL FUTURE,DIGITAL TECH,DIGITAL HERO,d
train_5329.jpg,train/train_5329.jpg,잡플래닛 제휴대학 서비스 이용 시 회원가입 단계에서 해야 하는 것은 무엇인가요?,전화번호 인증하기,학생증 사진 업로드하기,학교 이메일 인증하기,이메일 계정 인증하기,c
